text,label
"পরিবারের মধ্যে অমিল দেখে মনটা দুঃখিত হয়ে গেল।", sad
"আজ পরিবারে কিছু সমস্যা হয়েছে, মনটা খারাপ লাগছে।", sad
"পরিবারের এক সদস্যের অসুখে সবাই চিন্তিত।", sad
"পরিবারের সমস্যা দেখে মনটা দুঃখিত।", sad
"আজকের পারিবারিক সমস্যায় মনটা খারাপ হয়ে গেল।", sad
"তোমার অভাব পরিবারের সবাইকে দুঃখিত করেছে।", sad
"পরিবারে ঝগড়ার কারণে মনটা খারাপ লাগছে।", sad
"পরিবারের সদস্যদের অসুখের কারণে মনটা খুবই দুঃখিত।", sad
"আজ পরিবারের কিছু সমস্যা হয়েছে, মনটা খারাপ লাগছে।", sad
"পরিবারের মধ্যে সংঘর্ষ দেখে মনটা দুঃখিত।", sad
"পরিবারের সদস্যদের অসুখে মনটা খারাপ।", sad
"পরিবারের ঝগড়ার কারণে মনটা খুবই দুঃখিত।", sad
"আজ পরিবারের অশান্তির কারণে মনটা খারাপ লাগছে।", sad
"তোমার অসুস্থতার কারণে পরিবার চিন্তিত, মনটা দুঃখিত।", sad
"পরিবারের মধ্যে বিরোধ দেখে মনটা খারাপ।", sad
"তোমার অভাব অনুভব করে মনটা খুবই দুঃখিত।", sad
"পরিবারের মধ্যে সমস্যা দেখে মনটা খারাপ হয়ে গেল।", sad
